ID;icr;Codeur;V8;Length;Source;outlet;DFT;Pagina;date;Day_in_2015;Economisch;Context;Toon_Kop;Posit_Nega;Hoofd_OW;CAP_onderw;Locatie;Locatie_TEXT;Onzekerhei;headline
164107710;1;33;5/28/2016 0:26:59;2032;0;5;0;2;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;` Smartengeld mag geen restpost zijn'
164107710;1;35;5/16/2016 12:54:08;2032;0;5;0;2;7/4/2015 0:00:00;185;1;1;1;9;4;97;1; ;0;` Smartengeld mag geen restpost zijn'
164107710;1;37;5/19/2016 20:55:39;2032;0;5;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;` Smartengeld mag geen restpost zijn'
164107711;1;28;5/14/2016 15:17:04;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;29;5/25/2016 11:36:22;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;30;5/22/2016 15:18:26;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;31;5/18/2016 13:28:23;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;32;5/10/2016 13:04:25;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;33;5/28/2016 0:27:50;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;35;5/18/2016 13:08:39;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107711;1;37;5/19/2016 20:56:15;1803;0;5;0;8;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een Uber voor alles: geef me wat ik wil, en wel nu; De smartphone is in San Francisco de afstandsbediening van je leven. Alles kan onmiddellijk worden geleverd: van avondmaal en bos bloemen tot kinderoppas of schoonmaakster"
164107712;1;28;5/14/2016 15:19:31;634;0;5;0;4;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;29;5/25/2016 11:36:19;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;0;9;5;98;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;30;5/22/2016 15:19:14;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;0;9;58;105;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;31;5/22/2016 11:22:28;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;9;9;22;96;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;32;5/10/2016 13:05:01;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;0;9;5;98;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;33;5/28/2016 0:28:39;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;1;9;5;96;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;35;5/18/2016 13:13:58;634;0;5;0;4;7/4/2015 0:00:00;185;1;1;1;9;5;105;1; ;0;Blok creëert tweedeling op gereguleerde huurmarkt
164107712;1;37;5/19/2016 20:58:49;634;0;5;0;4;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Blok creëert tweedeling op gereguleerde huurmarkt
164107781;1;28;5/14/2016 15:20:50;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;29;5/25/2016 11:36:18;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;30;5/22/2016 15:35:11;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;31;5/22/2016 11:33:05;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;32;5/10/2016 13:10:15;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;33;5/28/2016 0:50:56;214;0;4;0; ;7/4/2015 0:00:00;185;1;1;9;9;58;101;1; ;1;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;35;5/18/2016 13:21:53;214;0;4;0; ;7/4/2015 0:00:00;185;1;1;9;9;58;117;14; ;0;Nog steeds chaos bij taxibedrijf Klomp
164107781;1;37;5/19/2016 21:00:10;214;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nog steeds chaos bij taxibedrijf Klomp
164107782;1;28;5/14/2016 15:21:36;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;29;5/25/2016 11:36:16;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;30;5/22/2016 15:39:40;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;31;5/22/2016 11:34:15;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;32;5/10/2016 13:10:48;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;33;5/28/2016 1:00:51;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107782;1;35;5/18/2016 13:27:22;1133;0;4;0; ;7/4/2015 0:00:00;185;1;1;9;9;36;105;1; ;0;'Ik word er doodziek van'
164107782;1;37;5/19/2016 21:00:44;1133;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Ik word er doodziek van'
164107783;1;28;5/14/2016 15:22:16;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;29;5/25/2016 11:36:14;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;30;5/22/2016 15:46:28;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;31;5/22/2016 11:35:40;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;32;5/10/2016 13:11:26;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;33;5/28/2016 1:01:41;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;35;5/18/2016 13:49:07;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107783;1;37;5/19/2016 21:01:13;719;0;4;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;"Een tuin in het duin; Anne Marie en Huib wonen in hun droom"
164107832;1;28;5/14/2016 15:23:25;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;22;98;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;29;5/25/2016 12:04:29;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;58;98;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;30;5/22/2016 15:49:31;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;58;105;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;31;5/22/2016 11:37:05;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;22;96;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;32;5/10/2016 13:12:06;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;5;98;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;33;5/30/2016 17:50:30;224;0;8;0;5;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Huurstijging bepaald door kwaliteit woning
164107832;1;35;5/18/2016 13:50:13;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;5;105;1; ;0;Huurstijging bepaald door kwaliteit woning
164107832;1;37;5/19/2016 21:01:59;224;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;22;96;1; ;0;Huurstijging bepaald door kwaliteit woning
164107833;1;28;5/14/2016 15:31:05;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;9;9;16;96;1; ;0;V&D : akkoord met een zwart randje
164107833;1;29;5/25/2016 12:04:29;790;0;8;0;5;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;V&D : akkoord met een zwart randje
164107833;1;30;5/22/2016 15:54:58;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;9;9;20;96;1; ;0;V&D : akkoord met een zwart randje
164107833;1;31;5/22/2016 17:14:44;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;9;9;16;96;1; ;0;V&D : akkoord met een zwart randje
164107833;1;32;5/10/2016 13:14:39;790;0;8;0;5;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;V&D : akkoord met een zwart randje
164107833;1;33;5/30/2016 17:51:18;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;9;9;16;96;1; ;0;V&D : akkoord met een zwart randje
164107833;1;35;5/18/2016 14:02:37;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;1;9;20;117;1; ;0;V&D : akkoord met een zwart randje
164107833;1;37;5/19/2016 21:07:01;790;0;8;0;5;7/4/2015 0:00:00;185;1;1;9;9;16;96;1; ;0;V&D : akkoord met een zwart randje
164107908;1;28;5/14/2016 15:36:50;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;29;5/25/2016 12:04:27;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;30;5/22/2016 15:54:59;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;31;5/22/2016 11:51:46;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;32;5/10/2016 13:15:03;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;33;5/30/2016 18:09:13;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107908;1;35;5/18/2016 14:14:03;478;0;9;0;17;7/4/2015 0:00:00;185;1;1;9;9;4;117;1; ;0;Afscheid van 'voor het geval dat'
164107908;1;37;5/19/2016 21:13:04;478;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Afscheid van 'voor het geval dat'
164107909;1;28;5/14/2016 15:37:57;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;29;5/25/2016 12:04:23;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;30;5/22/2016 16:07:15;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;31;5/22/2016 17:12:30;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;32;5/10/2016 13:15:29;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;33;5/30/2016 18:12:19;1763;0;9;0; ;7/4/2015 0:00:00;185;1;1;9;0;10;100;53; ;0;Griekenland raakt een hele generatie kwijt
164107909;1;35;5/18/2016 15:31:01;1763;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Griekenland raakt een hele generatie kwijt
164107909;1;37;5/19/2016 21:14:21;1763;0;9;0; ;7/4/2015 0:00:00;185;1;1;9;9;10;96;53; ;0;Griekenland raakt een hele generatie kwijt
164107910;1;28;5/14/2016 15:39:29;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;29;5/25/2016 12:04:20;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;30;5/22/2016 16:09:32;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;31;5/22/2016 11:55:19;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;32;5/10/2016 13:15:58;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;33;5/30/2016 18:50:51;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;35;5/18/2016 15:32:34;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107910;1;37;5/19/2016 21:21:00;1069;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Justitie snapt niets van misdaad in het bos
164107911;1;28;5/14/2016 15:44:24;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;29;5/25/2016 12:04:18;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;30;5/22/2016 16:10:23;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;31;5/22/2016 11:55:53;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;32;5/10/2016 13:16:30;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;33;5/30/2016 18:53:21;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;35;5/18/2016 15:33:27;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107911;1;37;5/19/2016 21:21:36;819;0;9;0; ;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;'Wij kunnen dit drama niet meer aan'
164107912;1;28;5/14/2016 15:46:00;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;29;5/25/2016 12:04:18;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;30;5/22/2016 16:12:39;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;31;5/22/2016 11:56:25;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;32;5/10/2016 13:17:00;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;33;5/30/2016 18:54:23;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;35;5/18/2016 15:34:09;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107912;1;37;5/19/2016 21:28:47;550;0;9;0;17;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Regering koppelt huwelijkskandidaten
164107913;1;28;5/14/2016 15:47:24;682;0;9;0;7;7/4/2015 0:00:00;185;1;1;1;9;44;112;47; ;1;Slik die bittere Europese pil, zegt Cyprus
164107913;1;29;5/25/2016 12:04:15;682;0;9;0;7;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Slik die bittere Europese pil, zegt Cyprus
164107913;1;30;5/22/2016 16:21:23;682;0;9;0;7;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Slik die bittere Europese pil, zegt Cyprus
164107913;1;31;5/22/2016 17:23:04;682;0;9;0;7;7/4/2015 0:00:00;185;1;1;9;9;10;96;47; ;0;Slik die bittere Europese pil, zegt Cyprus
164107913;1;32;5/10/2016 13:17:34;682;0;9;0;7;7/4/2015 0:00:00;185;1;1;0;9;10;112;53; ;1;Slik die bittere Europese pil, zegt Cyprus
164107913;1;33;5/30/2016 18:56:45;682;0;9;0;7;7/4/2015 0:00:00;185;1;1;1;9;10;112;53; ;1;Slik die bittere Europese pil, zegt Cyprus
164107913;1;35;5/18/2016 15:34:46;682;0;9;0;7;7/4/2015 0:00:00;185;1;1;9;9;58;112;47; ;0;Slik die bittere Europese pil, zegt Cyprus
164107913;1;37;5/19/2016 21:29:23;682;0;9;0;7;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Slik die bittere Europese pil, zegt Cyprus
164107914;1;28;5/14/2016 15:54:14;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;1;9;22;105;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;29;5/25/2016 12:04:13;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;4;9;58;98;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;30;5/22/2016 16:17:36;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;1;9;58;96;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;31;5/22/2016 11:59:04;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;1;9;22;96;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;32;5/10/2016 13:21:32;283;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;33;5/30/2016 19:14:25;283;0;9;0;14;7/4/2015 0:00:00;185;0; ; ; ; ; ; ; ; ;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;35;5/18/2016 15:48:03;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;1;9;5;105;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
164107914;1;37;5/19/2016 21:30:07;283;0;9;0;14;7/4/2015 0:00:00;185;1;1;1;9;22;105;1; ;0;Nieuwe plannen kabinet om huurstijging in te dammen
2,01502151200005E+017;1;28;4/28/2016 14:39:58; ;1;112; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151200005E+017;1;29;4/21/2016 15:24:29; ;1;112; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151200005E+017;1;30;4/25/2016 16:03:07; ;1;112; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151200005E+017;1;31;4/27/2016 11:33:08; ;1;112; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151200005E+017;1;32;4/18/2016 10:18:17; ;1;112; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;28;4/28/2016 14:44:11; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;29;4/21/2016 14:39:43; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;30;4/25/2016 16:10:12; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;31;4/27/2016 11:37:22; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;32;4/18/2016 10:21:04; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;33;4/15/2016 11:38:15; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502151900002E+017;1;37;4/21/2016 10:30:59; ;1;119; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;28;4/28/2016 14:49:59; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;29;4/21/2016 15:25:24; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;30;4/25/2016 16:13:59; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;31;4/27/2016 11:42:28; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;33;4/15/2016 11:45:51; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152400003E+017;1;37;4/21/2016 10:44:44; ;1;124; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;28;4/28/2016 14:54:59; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;29;4/21/2016 15:28:26; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;30;4/25/2016 16:18:54; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;31;4/27/2016 11:45:50; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;32;4/18/2016 10:24:37; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;33;4/15/2016 11:47:20; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502152500002E+017;1;37;4/21/2016 10:50:03; ;1;125; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;28;4/28/2016 15:09:57; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;29;4/21/2016 15:28:25; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;30;4/25/2016 16:20:59; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;31;4/27/2016 11:48:37; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;32;4/18/2016 10:26:07; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;33;4/15/2016 11:49:26; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502153000001E+017;1;37;4/21/2016 10:55:25; ;1;130; ; ;2/15/2015 0:00:00;46;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;28;4/28/2016 15:12:10; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;29;4/21/2016 15:28:23; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;30;4/25/2016 16:25:54; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;31;4/27/2016 11:51:46; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;32;4/18/2016 13:46:50; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;33;4/15/2016 11:51:30; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;35;3/10/2016 12:54:09; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241100005E+017;1;37;4/21/2016 10:57:36; ;1;111; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241600004E+017;1;28;4/28/2016 15:18:33; ;1;116; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
2,01502241600004E+017;1;29;4/21/2016 15:35:44;42,3166666666667;1;116; ; ;2/24/2015 0:00:00;55;1;1;0;9;34;96;1; ;0; 
2,01502241600004E+017;1;31;4/30/2016 15:00:14;42,3166666666667;1;116; ; ;2/24/2015 0:00:00;55;1;1;9;9;4;96;1; ;0; 
2,01502241600004E+017;1;32;4/18/2016 13:53:56;42,3166666666667;1;116; ; ;2/24/2015 0:00:00;55;1;1;10;9;4;100;21; ;0; 
2,01502241600004E+017;1;33;4/15/2016 11:59:26;42,3166666666667;1;116; ; ;2/24/2015 0:00:00;55;1;1;0;9;4;96;1; ;0; 
2,01502241600004E+017;1;35;3/12/2016 12:02:27;42,3166666666667;1;116; ; ;2/24/2015 0:00:00;55;1;1;0;9;4;117;1; ;0; 
2,01502241700002E+017;1;28;4/28/2016 15:15:26; ;1;117; ; ;2/24/2015 0:00:00;55;0; ; ; ; ; ; ; ; ; 
